,file,label_name,label_code
285,../music/TANIMURA/mp3_data/Subaru (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
286,../music/TANIMURA/mp3_data/冬のメリーゴーランド.mp3,TANIMURA,5
287,../music/TANIMURA/mp3_data/いい日旅立ち.mp3,TANIMURA,5
288,../music/TANIMURA/mp3_data/陽はまた昇る.mp3,TANIMURA,5
289,../music/TANIMURA/mp3_data/英雄.mp3,TANIMURA,5
290,../music/TANIMURA/mp3_data/Subaru (2018 Version).mp3,TANIMURA,5
291,../music/TANIMURA/mp3_data/アゲインスト.mp3,TANIMURA,5
292,../music/TANIMURA/mp3_data/I・T・A・N.mp3,TANIMURA,5
293,../music/TANIMURA/mp3_data/GOING HOME～Studio ver.～.mp3,TANIMURA,5
294,../music/TANIMURA/mp3_data/生成 KINARI.mp3,TANIMURA,5
295,../music/TANIMURA/mp3_data/Kanshou Kikou (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
296,../music/TANIMURA/mp3_data/Sunano Juujika (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
297,../music/TANIMURA/mp3_data/真夜中のミュージアム.mp3,TANIMURA,5
298,../music/TANIMURA/mp3_data/マーキュリー.mp3,TANIMURA,5
299,../music/TANIMURA/mp3_data/Sarai (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
300,../music/TANIMURA/mp3_data/去年の雪.mp3,TANIMURA,5
301,../music/TANIMURA/mp3_data/Grace.mp3,TANIMURA,5
302,../music/TANIMURA/mp3_data/Iihi Tabidachi (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
303,../music/TANIMURA/mp3_data/アゲイン.mp3,TANIMURA,5
304,../music/TANIMURA/mp3_data/Maria～ブラームス交響曲第3番第3楽章より～.mp3,TANIMURA,5
305,../music/TANIMURA/mp3_data/マカリイ.mp3,TANIMURA,5
306,../music/TANIMURA/mp3_data/Sakura Saku (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
307,../music/TANIMURA/mp3_data/Ai (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
308,../music/TANIMURA/mp3_data/三都物語.mp3,TANIMURA,5
309,../music/TANIMURA/mp3_data/悲しみの器.mp3,TANIMURA,5
310,../music/TANIMURA/mp3_data/Gunjo (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
311,../music/TANIMURA/mp3_data/クラシック -CLASSIC-.mp3,TANIMURA,5
312,../music/TANIMURA/mp3_data/Four Seasons.mp3,TANIMURA,5
313,../music/TANIMURA/mp3_data/Kazeno Melody (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
314,../music/TANIMURA/mp3_data/小さな肩に雨が降る.mp3,TANIMURA,5
315,../music/TANIMURA/mp3_data/Furimukanaide (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
316,../music/TANIMURA/mp3_data/心の駅.mp3,TANIMURA,5
317,../music/TANIMURA/mp3_data/幸福 -しあわせ-.mp3,TANIMURA,5
318,../music/TANIMURA/mp3_data/ひまわり.mp3,TANIMURA,5
319,../music/TANIMURA/mp3_data/DECEMBER SONG.mp3,TANIMURA,5
320,../music/TANIMURA/mp3_data/Harvest (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
321,../music/TANIMURA/mp3_data/星標 (ほししるべ).mp3,TANIMURA,5
322,../music/TANIMURA/mp3_data/CRAZY.mp3,TANIMURA,5
323,../music/TANIMURA/mp3_data/櫻守.mp3,TANIMURA,5
324,../music/TANIMURA/mp3_data/友達に変わる時.mp3,TANIMURA,5
325,../music/TANIMURA/mp3_data/PAST LOVE.mp3,TANIMURA,5
326,../music/TANIMURA/mp3_data/THE NAME.mp3,TANIMURA,5
327,../music/TANIMURA/mp3_data/忘れないで.mp3,TANIMURA,5
328,../music/TANIMURA/mp3_data/階 -きざはし-.mp3,TANIMURA,5
329,../music/TANIMURA/mp3_data/メトロ.mp3,TANIMURA,5
330,../music/TANIMURA/mp3_data/美しい瞬間.mp3,TANIMURA,5
331,../music/TANIMURA/mp3_data/Romantetsudo -Satetsuhen- (2020 Version).mp3,TANIMURA,5
332,../music/TANIMURA/mp3_data/ホタル.mp3,TANIMURA,5
333,../music/TANIMURA/mp3_data/Atsui Toiki (2020 Version).mp3,TANIMURA,5
334,../music/TANIMURA/mp3_data/アーバン・カーボーイ.mp3,TANIMURA,5
335,../music/TANIMURA/mp3_data/Kanashimino Utsuwa (2020 Version).mp3,TANIMURA,5
336,../music/TANIMURA/mp3_data/青年の樹.mp3,TANIMURA,5
337,../music/TANIMURA/mp3_data/魁 -さきがけ-.mp3,TANIMURA,5
338,../music/TANIMURA/mp3_data/朱音.mp3,TANIMURA,5
339,../music/TANIMURA/mp3_data/夢になりたい.mp3,TANIMURA,5
340,../music/TANIMURA/mp3_data/ラバン.mp3,TANIMURA,5
341,../music/TANIMURA/mp3_data/Romantetsudo -Satetsuhen- (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
342,../music/TANIMURA/mp3_data/Dandism (2020 Version).mp3,TANIMURA,5
343,../music/TANIMURA/mp3_data/12番街のキャロル.mp3,TANIMURA,5
344,../music/TANIMURA/mp3_data/刹那愛.mp3,TANIMURA,5
345,../music/TANIMURA/mp3_data/ディスタンス - 悲しみの距離-.mp3,TANIMURA,5
346,../music/TANIMURA/mp3_data/遠い花火.mp3,TANIMURA,5
347,../music/TANIMURA/mp3_data/ラ・ストラーダ.mp3,TANIMURA,5
348,../music/TANIMURA/mp3_data/ダンディズム.mp3,TANIMURA,5
349,../music/TANIMURA/mp3_data/29th BIRTHDAY.mp3,TANIMURA,5
350,../music/TANIMURA/mp3_data/神のマリオネット.mp3,TANIMURA,5
351,../music/TANIMURA/mp3_data/Kimi No Hitomi Wa 10000 Volts (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
352,../music/TANIMURA/mp3_data/Omokage (2020 Version).mp3,TANIMURA,5
353,../music/TANIMURA/mp3_data/涙はyes.mp3,TANIMURA,5
354,../music/TANIMURA/mp3_data/ココロツタエ.mp3,TANIMURA,5
355,../music/TANIMURA/mp3_data/風のメロディー.mp3,TANIMURA,5
356,../music/TANIMURA/mp3_data/Iihi Tabidachi - Iihi Tabidachi Nishie -Kumikyoku-.mp3,TANIMURA,5
357,../music/TANIMURA/mp3_data/Hyacinthus (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
358,../music/TANIMURA/mp3_data/この空の下.mp3,TANIMURA,5
359,../music/TANIMURA/mp3_data/ペルソナ.mp3,TANIMURA,5
360,../music/TANIMURA/mp3_data/群青 (マカリイver.).mp3,TANIMURA,5
361,../music/TANIMURA/mp3_data/Kono Sorano Shita (2020 Version).mp3,TANIMURA,5
362,../music/TANIMURA/mp3_data/ジュピター.mp3,TANIMURA,5
363,../music/TANIMURA/mp3_data/Mayonakan No Carnival (2018 Version).mp3,TANIMURA,5
364,../music/TANIMURA/mp3_data/青い薔薇.mp3,TANIMURA,5
365,../music/TANIMURA/mp3_data/夕凪.mp3,TANIMURA,5
366,../music/TANIMURA/mp3_data/This Is My Trial [Watashi No Shiren] (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
367,../music/TANIMURA/mp3_data/Lion Heart (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
368,../music/TANIMURA/mp3_data/家路 -私が死んだ日-.mp3,TANIMURA,5
369,../music/TANIMURA/mp3_data/さようならば.mp3,TANIMURA,5
370,../music/TANIMURA/mp3_data/君の歌.mp3,TANIMURA,5
371,../music/TANIMURA/mp3_data/マリカの調べ.mp3,TANIMURA,5
372,../music/TANIMURA/mp3_data/Akane (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
373,../music/TANIMURA/mp3_data/パンセ.mp3,TANIMURA,5
374,../music/TANIMURA/mp3_data/獅子の時代.mp3,TANIMURA,5
375,../music/TANIMURA/mp3_data/オリエンタル・カフェ.mp3,TANIMURA,5
376,../music/TANIMURA/mp3_data/浪漫鉄道 ᐸ蹉跌篇ᐳ.mp3,TANIMURA,5
377,../music/TANIMURA/mp3_data/ジャスミン.mp3,TANIMURA,5
378,../music/TANIMURA/mp3_data/ROAD TO HEAVEN.mp3,TANIMURA,5
379,../music/TANIMURA/mp3_data/Shounenno Haka (2020 Version).mp3,TANIMURA,5
380,../music/TANIMURA/mp3_data/マイ・ボーイ.mp3,TANIMURA,5
381,../music/TANIMURA/mp3_data/昴-すばる-.mp3,TANIMURA,5
382,../music/TANIMURA/mp3_data/シンガポール・スリング.mp3,TANIMURA,5
383,../music/TANIMURA/mp3_data/夢人～ユメジン～.mp3,TANIMURA,5
384,../music/TANIMURA/mp3_data/乾杯.mp3,TANIMURA,5
385,../music/TANIMURA/mp3_data/SA YO NA RA.mp3,TANIMURA,5
386,../music/TANIMURA/mp3_data/なつめの木.mp3,TANIMURA,5
387,../music/TANIMURA/mp3_data/黄昏 -ロンドン・デリー・エアー-.mp3,TANIMURA,5
388,../music/TANIMURA/mp3_data/G･クレフ.mp3,TANIMURA,5
389,../music/TANIMURA/mp3_data/それぞれの秋.mp3,TANIMURA,5
390,../music/TANIMURA/mp3_data/Hiwa Mata Noboru (2017 Version).mp3,TANIMURA,5
391,../music/TANIMURA/mp3_data/BORN FREE.mp3,TANIMURA,5
392,../music/TANIMURA/mp3_data/アイビー・ロード.mp3,TANIMURA,5
393,../music/TANIMURA/mp3_data/LION HEART.mp3,TANIMURA,5
394,../music/TANIMURA/mp3_data/100年ラブソング.mp3,TANIMURA,5
395,../music/TANIMURA/mp3_data/サライ.mp3,TANIMURA,5
396,../music/TANIMURA/mp3_data/咲きほこる花のように.mp3,TANIMURA,5
397,../music/TANIMURA/mp3_data/弓の月.mp3,TANIMURA,5
398,../music/TANIMURA/mp3_data/残照.mp3,TANIMURA,5
399,../music/TANIMURA/mp3_data/約束 -思い出のフォトグラフ-.mp3,TANIMURA,5
400,../music/TANIMURA/mp3_data/君のそばにいる.mp3,TANIMURA,5
401,../music/TANIMURA/mp3_data/トマト.mp3,TANIMURA,5
402,../music/TANIMURA/mp3_data/GOLDEN DAYS.mp3,TANIMURA,5
403,../music/TANIMURA/mp3_data/Yumeno Sonosaki (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
404,../music/TANIMURA/mp3_data/Gunjo (2020 Version).mp3,TANIMURA,5
405,../music/TANIMURA/mp3_data/極東セレナーデ.mp3,TANIMURA,5
406,../music/TANIMURA/mp3_data/RADIO DAYS.mp3,TANIMURA,5
407,../music/TANIMURA/mp3_data/父への遺言.mp3,TANIMURA,5
408,../music/TANIMURA/mp3_data/インディゴ・ブルー.mp3,TANIMURA,5
409,../music/TANIMURA/mp3_data/Kokorokaden.mp3,TANIMURA,5
410,../music/TANIMURA/mp3_data/バサラ.mp3,TANIMURA,5
411,../music/TANIMURA/mp3_data/リメンバー.mp3,TANIMURA,5
412,../music/TANIMURA/mp3_data/Kokoro Tsutae (Live At National Theatre of Japan 2022).mp3,TANIMURA,5
413,../music/TANIMURA/mp3_data/昴 (マカリイver.).mp3,TANIMURA,5
414,../music/MRCHILDREN/mp3_data/Mr.Children 「I'LL BE」 MUSIC VIDEO.mp3,MRCHILDREN,1
415,../music/MRCHILDREN/mp3_data/Mr.Children「hypnosis」MUSIC VIDEO.mp3,MRCHILDREN,1
416,../music/MRCHILDREN/mp3_data/Mr.Children 「ヒカリノアトリエ」 MUSIC VIDEO.mp3,MRCHILDREN,1
417,../music/MRCHILDREN/mp3_data/Mr.Children 「優しい歌」 MUSIC VIDEO.mp3,MRCHILDREN,1
418,../music/MRCHILDREN/mp3_data/Mr.Children「ヒカリノアトリエ 」MUSIC VIDEO (Short ver.).mp3,MRCHILDREN,1
419,../music/MRCHILDREN/mp3_data/Mr.Children「祈り ～涙の軌道」Music Video(Short ver.).mp3,MRCHILDREN,1
420,../music/MRCHILDREN/mp3_data/Mr.Children 「旅立ちの唄」 MUSIC VIDEO.mp3,MRCHILDREN,1
421,../music/MRCHILDREN/mp3_data/Mr.Children「himawari (Live ver.)」 MUSIC VIDEO (Short ver.).mp3,MRCHILDREN,1
422,../music/MRCHILDREN/mp3_data/Mr.Children 「and I love you」 MUSIC VIDEO.mp3,MRCHILDREN,1
423,../music/MRCHILDREN/mp3_data/Mr.Children 「口笛」 MUSIC VIDEO.mp3,MRCHILDREN,1
424,../music/MRCHILDREN/mp3_data/Mr.Children 「【es】～ Theme of es ～」 MUSIC VIDEO.mp3,MRCHILDREN,1
425,../music/MRCHILDREN/mp3_data/Mr.Children 「Replay」 MUSIC VIDEO.mp3,MRCHILDREN,1
426,../music/MRCHILDREN/mp3_data/Mr.Children 「君が好き」 MUSIC VIDEO.mp3,MRCHILDREN,1
427,../music/MRCHILDREN/mp3_data/Mr.Children 「Tomorrow never knows」 MUSIC VIDEO.mp3,MRCHILDREN,1
428,../music/MRCHILDREN/mp3_data/Mr.Children 「Any」 MUSIC VIDEO.mp3,MRCHILDREN,1
429,../music/MRCHILDREN/mp3_data/Mr.Children 「ひびき」 MUSIC VIDEO.mp3,MRCHILDREN,1
430,../music/MRCHILDREN/mp3_data/Mr.Children「しるし」Music Video(Short ver.).mp3,MRCHILDREN,1
431,../music/MRCHILDREN/mp3_data/Mr.Children 「くるみ」 MUSIC VIDEO.mp3,MRCHILDREN,1
432,../music/MRCHILDREN/mp3_data/Mr.Children 「終わりなき旅」 MUSIC VIDEO.mp3,MRCHILDREN,1
433,../music/MRCHILDREN/mp3_data/Mr.Children 「しるし」 MUSIC VIDEO.mp3,MRCHILDREN,1
434,../music/MRCHILDREN/mp3_data/Mr.Children 「Worlds end」 MUSIC VIDEO.mp3,MRCHILDREN,1
435,../music/MRCHILDREN/mp3_data/Mr.Children「hypnosis」Music Video(Short ver.).mp3,MRCHILDREN,1
436,../music/MRCHILDREN/mp3_data/Mr.Children 「HANABI」 MUSIC VIDEO.mp3,MRCHILDREN,1
437,../music/MRCHILDREN/mp3_data/Mr.Children 「ニシエヒガシエ」 MUSIC VIDEO.mp3,MRCHILDREN,1
438,../music/MRCHILDREN/mp3_data/Mr.Children 「花の匂い」 MUSIC VIDEO.mp3,MRCHILDREN,1
439,../music/MRCHILDREN/mp3_data/Mr.Children「REM」Music Video(Short ver.).mp3,MRCHILDREN,1
440,../music/MRCHILDREN/mp3_data/Mr.Children 「箒星」 MUSIC VIDEO.mp3,MRCHILDREN,1
441,../music/MRCHILDREN/mp3_data/Mr.Children 「HERO」 Music Video.mp3,MRCHILDREN,1
442,../music/MRCHILDREN/mp3_data/Mr.Children 「フェイク」 MUSIC VIDEO.mp3,MRCHILDREN,1
443,../music/MRCHILDREN/mp3_data/Mr.Children 「掌」 MUSIC VIDEO.mp3,MRCHILDREN,1
444,../music/MRCHILDREN/mp3_data/Mr.Children「常套句」Music Video(Short ver.).mp3,MRCHILDREN,1
445,../music/MRCHILDREN/mp3_data/Mr.Children 「youthful days」 MUSIC VIDEO.mp3,MRCHILDREN,1
446,../music/MRCHILDREN/mp3_data/Mr.Children「and I love you」Music Video(Short ver.).mp3,MRCHILDREN,1
447,../music/MRCHILDREN/mp3_data/Mr.Children 「Marshmallow day」 MUSIC VIDEO.mp3,MRCHILDREN,1
448,../music/MRCHILDREN/mp3_data/Mr.Children「君が好き」Music Video(Short ver.).mp3,MRCHILDREN,1
449,../music/MRCHILDREN/mp3_data/Mr.Children「Any」Music Video(Short ver.).mp3,MRCHILDREN,1
450,../music/MRCHILDREN/mp3_data/Mr.Children 「シーソーゲーム 〜勇敢な恋の歌〜」 MUSIC VIDEO.mp3,MRCHILDREN,1
451,../music/MRCHILDREN/mp3_data/Mr.Children「足音 ～Be Strong」Music Video(Short ver.).mp3,MRCHILDREN,1
452,../music/MRCHILDREN/mp3_data/Mr.Children 「光の射す方へ」 MUSIC VIDEO.mp3,MRCHILDREN,1
453,../music/MRCHILDREN/mp3_data/Mr.Children 「常套句」 MUSIC VIDEO.mp3,MRCHILDREN,1
454,../music/MRCHILDREN/mp3_data/Mr.Children 「花 -Mémento-Mori-」 MUSIC VIDEO.mp3,MRCHILDREN,1
455,../music/MRCHILDREN/mp3_data/Mr.Children「himawari」Music Video.mp3,MRCHILDREN,1
456,../music/MRCHILDREN/mp3_data/Mr.Children 「抱きしめたい」 MUSIC VIDEO.mp3,MRCHILDREN,1
457,../music/MRCHILDREN/mp3_data/Mr.Children「Your Song」MV.mp3,MRCHILDREN,1
458,../music/MRCHILDREN/mp3_data/Mr.Children 「Sign」 MUSIC VIDEO.mp3,MRCHILDREN,1
459,../music/MRCHILDREN/mp3_data/Mr.Children「GIFT」Music Video(Short ver.).mp3,MRCHILDREN,1
460,../music/MRCHILDREN/mp3_data/Mr.Children 「here comes my love」Music Short Film.mp3,MRCHILDREN,1
461,../music/MRCHILDREN/mp3_data/Mr.Children 「祈り ～涙の軌道」 MUSIC VIDEO.mp3,MRCHILDREN,1
462,../music/MRCHILDREN/mp3_data/Mr.Children 「エソラ」 MUSIC VIDEO.mp3,MRCHILDREN,1
463,../music/MRCHILDREN/mp3_data/Mr.Children「Your Song（Original Story）」MV.mp3,MRCHILDREN,1
464,../music/MRCHILDREN/mp3_data/Mr.Children 「innocent world」 MUSIC VIDEO.mp3,MRCHILDREN,1
465,../music/MRCHILDREN/mp3_data/Mr.Children 「Everything（it's you）」 MUSIC VIDEO.mp3,MRCHILDREN,1
466,../music/MRCHILDREN/mp3_data/Mr.Children 「未来」 MUSIC VIDEO.mp3,MRCHILDREN,1
467,../music/MRCHILDREN/mp3_data/Mr.Children 「CROSS ROAD」 MUSIC VIDEO.mp3,MRCHILDREN,1
468,../music/MRCHILDREN/mp3_data/Mr.Children「SINGLES」MV（Short ver.）.mp3,MRCHILDREN,1
469,../music/MRCHILDREN/mp3_data/Mr.Children 「彩り」 MUSIC VIDEO.mp3,MRCHILDREN,1
470,../music/MRCHILDREN/mp3_data/Mr.Children「Your Song」MV（Short ver.）.mp3,MRCHILDREN,1
471,../music/MRCHILDREN/mp3_data/Mr.Children 「SINGLES」 MUSIC VIDEO.mp3,MRCHILDREN,1
472,../music/MRCHILDREN/mp3_data/Mr.Children 「GIFT」 MUSIC VIDEO.mp3,MRCHILDREN,1
473,../music/MRCHILDREN/mp3_data/Mr.Children 「REM」 MUSIC VIDEO.mp3,MRCHILDREN,1
474,../music/MRCHILDREN/mp3_data/Mr.Children 「君がいた夏」 MUSIC VIDEO.mp3,MRCHILDREN,1
475,../music/MRCHILDREN/mp3_data/Mr.Children「花の匂い」Music Video(Short ver.).mp3,MRCHILDREN,1
476,../music/MRCHILDREN/mp3_data/Mr.Children「掌」Music Video(Short ver.).mp3,MRCHILDREN,1
477,../music/MRCHILDREN/mp3_data/Mr.Children 「NOT FOUND」 MUSIC VIDEO.mp3,MRCHILDREN,1
478,../music/MRCHILDREN/mp3_data/Mr.Children 「足音 〜Be Strong」 MUSIC VIDEO.mp3,MRCHILDREN,1
